INFO 2021-04-30 10:50:31,023 autoreload 16615 139797028714304 Watching for file changes with StatReloader
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/database.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/widgets.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/datetime_safe.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/quoprimime.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/validators.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,296 autoreload 16615 139797028714304 File /usr/lib/python3.8/asyncio/log.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /usr/lib/python3.8/weakref.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/__init__.py first seen with mtime 1611661712.1804373
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /usr/lib/python3.8/types.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /etc/python3.8/sitecustomize.py first seen with mtime 1584094456.0
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/cache/backends/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/test/html.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /usr/lib/python3.8/ntpath.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /usr/lib/python3.8/asyncio/streams.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,297 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/helpers.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/test/client.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/handlers/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /usr/lib/python3.8/asyncio/runners.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/generic/edit.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /usr/lib/python3.8/_weakrefset.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/mail/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/tokens.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/reds/__init__.py first seen with mtime 1611663218.733921
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/checks.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/management/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /usr/lib/python3.8/unittest/loader.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,298 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/caches.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /usr/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/parser.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/templates.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /usr/lib/python3.8/asyncio/transports.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/translation/trans_real.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/mime/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/images.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /usr/lib/python3.8/copy.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/cookie.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,299 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,300 autoreload 16615 139797028714304 File /usr/lib/python3.8/traceback.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,300 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/html.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,300 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,300 autoreload 16615 139797028714304 File /usr/lib/python3.8/_sitebuiltins.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:32,343 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,344 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,344 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,344 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,344 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/compress.py first seen with mtime 1619092755.8936028
DEBUG 2021-04-30 10:50:32,344 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,345 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1611661712.7244642
DEBUG 2021-04-30 10:50:32,345 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1611661712.684462
DEBUG 2021-04-30 10:50:32,345 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/base.py first seen with mtime 1619092755.8936028
DEBUG 2021-04-30 10:50:32,345 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1611661712.684462
DEBUG 2021-04-30 10:50:32,346 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1611661712.7244642
DEBUG 2021-04-30 10:50:32,346 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,346 autoreload 16615 139797028714304 File /usr/lib/python3.8/encodings/idna.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:32,346 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,346 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/executor.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/middleware/clickjacking.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/backends.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/defaults.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,347 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,348 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,348 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1611661712.7244642
DEBUG 2021-04-30 10:50:32,348 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/middleware.py first seen with mtime 1619092755.8936028
DEBUG 2021-04-30 10:50:32,348 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1611661712.684462
DEBUG 2021-04-30 10:50:32,348 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/urls/__init__.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:50:32,349 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,349 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/middleware/common.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,349 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/templatetags/l10n.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,349 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:32,349 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/storage.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:32,349 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/__init__.py first seen with mtime 1619092755.8936028
